auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length,mouse_id,response_window,task,stage,session_duration,user_id,LDT_mode,blank_screen_timeout,stim_duration,blank_duration_range,prechange_minimum,stimulus_distribution,stimulus,distribution_mean,computer_name,behavior_session_uuid,startdatetime,date,year,month,day,hour,dayofweek,number_of_rewards,rig_id,trial_type,lick_frames,reward_licks,reward_lick_count,reward_lick_latency,reward_rate,response,color
,1.0,,,,,,59,0.4030000000000003,0.0,1.0,,,90.0,"[1551.8811429864727, 1551.9811889454722]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.751300021423731,40463,1547.077138056513,40603,1552.3981937821954,5.321184654254466,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[40588, 40591]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,59,0.4030000000000003,0.0,1.0,,,90.0,"[1555.3006446105428, 1555.45073888544]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.75130002095807,40603,1552.3981937821954,40683,1555.45073888544,3.0524969957768917,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[40679, 40683]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,59,0.4030000000000003,0.0,1.0,,,90.0,[],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.75130002095807,40683,1555.45073888544,40703,1556.2180158672854,0.7675951332785189,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[],[],0,,0.0,0.0,lightgray
,1.0,,,,,,59,0.4030000000000003,0.0,1.0,,,90.0,[1561.472353974823],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.751299700583104,40703,1556.2180158672854,40843,1561.555756289512,5.337582308333367,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[40841],[],0,,0.0,0.0,lightgray
,1.0,,,,,,59,0.4030000000000003,0.0,1.0,,,90.0,[1561.6058453363366],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.7513006626393235,40843,1561.555756289512,40863,1562.3230576454662,0.7672352883964777,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[40844],[],0,,0.0,0.0,lightgray
,1.0,,,,,,59,0.4030000000000003,0.0,1.0,,,90.0,"[1564.441473993007, 1564.5415533063933]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.046808322240622,40863,1562.3230576454662,40923,1564.6249646008946,2.3020448638126254,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[40918, 40921]",[],0,,0.0,0.0,lightgray
,1.0,41004.0,im063,im063,90.0,1567.727480406873,60,0.4100000000000003,0.0,1.0,im062,im062,90.0,"[1568.094488883391, 1568.227933420334, 1568.3613789193332, 1568.4948231354356, 1568.694992667064, 1568.7950671697035, 1568.928474182263, 1569.0619575260207, 1569.2120803450234, 1569.3621646775864, 1569.4789351020008, 1569.6457746890374, 1569.8126290286891, 1570.0127559048124, 1570.1628447272815, 1570.2796279801987]",False,0.36700847651809454,[],HIT,[41013],[1568.09448888],0.007,True,3.0467990215877307,40923,1564.6249646008946,41143,1573.0319043542258,8.406790940556675,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[41013, 41017, 41021, 41024, 41028, 41031, 41035, 41039, 41043, 41046, 41049, 41054, 41059, 41064, 41067, 41070]","[0.13344454 0.26689004 0.40033425 0.60050378 0.70057829 0.8339853
 0.96746864 1.11759146 1.26767579 1.38444622 1.55128581 1.71814015
 1.91826702 2.06835584 2.1851391 ]",15,0.13344453694298863,0.0,1.0,#55a868
,1.0,,,,,,60,0.4100000000000003,0.0,1.0,,,90.0,"[1573.182023324538, 1573.3154659373686, 1573.4489107946865]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.671852612857265,41143,1573.0319043542258,41163,1573.7991970512085,0.7674873727373779,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[41146, 41149, 41153]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,60,0.4100000000000003,0.0,1.0,,,90.0,[1576.0176981645636],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.671862233885122,41163,1573.7991970512085,41223,1576.1011078553274,2.301643004640937,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[41221],[],0,,0.0,0.0,lightgray
,1.0,,,,,,60,0.4100000000000003,0.0,1.0,,,90.0,"[1577.7191109578125, 1577.8692270414904, 1577.9693082794547, 1578.1027534576133, 1578.3029165747575]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.6718660825756615,41223,1576.1011078553274,41283,1578.3863217756152,2.2855618987232447,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[41265, 41268, 41271, 41275, 41281]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,60,0.4100000000000003,0.0,1.0,,,90.0,[1578.486365168821],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.6718641584632223,41283,1578.3863217756152,41303,1579.1536250561476,0.7672391370870173,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[41285],[],0,,0.0,0.0,lightgray
,1.0,41384.0,im061,im061,90.0,1582.2395049147308,61,0.4170000000000003,0.0,1.0,im063,im063,90.0,"[1582.5731080784462, 1582.6731925234199, 1582.8066348154098, 1582.9567608414218, 1583.0568449655548, 1583.1569252409972, 1583.273690854665, 1583.4070972260088, 1583.5739364922047, 1583.6740164472722, 1583.8741487753578, 1584.174483251758]",False,0.33360316371545196,[],HIT,[41392],[1582.57310808],0.007,True,2.671865762200696,41303,1579.1536250561476,41443,1584.491361308843,5.338067874778062,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[41392, 41395, 41399, 41403, 41405, 41407, 41410, 41414, 41419, 41422, 41426, 41434]","[0.10008444 0.23352674 0.38365276 0.48373689 0.58381716 0.70058278
 0.83398915 1.00082841 1.10090837 1.3010407  1.60137517 4.45364651
 4.55376046 4.68720564]",14,0.10008444497361779,0.0,1.0,#55a868
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,"[1587.026754590217, 1587.1268685413525, 1587.260313719511]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,3.5159797902408627,41443,1584.491361308843,41523,1587.5438829995692,3.052000845782459,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[41508, 41511, 41515]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,"[1589.37873551948, 1589.5121736419387]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,3.515976261925289,41523,1587.5438829995692,41583,1589.8291036551818,2.2853919183835387,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[41570, 41574]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,[1593.5988867250271],False,inf,[],EARLY_RESPONSE,[],[],0.0,False,3.515976261925289,41583,1589.8291036551818,41683,1593.648923174478,3.819878851994872,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[41682],[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,[1593.799077423755],False,inf,[],EARLY_RESPONSE,[],[],0.0,False,3.5159778656627623,41683,1593.648923174478,41703,1594.4162290208042,0.7673292588442564,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[41686],[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,"[1598.0525550455786, 1598.1860053553246]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,3.5159775448221353,41703,1594.4162290208042,41803,1598.2360414844006,3.8203823789954185,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[41798, 41802]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,[],False,inf,[],EARLY_RESPONSE,[],[],0.0,False,3.515976261925289,41803,1598.2360414844006,41823,1599.0033521414734,0.7668167515657842,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[],[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,[1601.9391062944196],False,inf,[],EARLY_RESPONSE,[],[],0.0,False,2.711054760107345,41823,1599.0033521414734,41903,1602.055865493603,3.052215405739844,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[41900],[],0,,0.0,0.0,lightgray
False,1.0,41984.0,im061,im061,90.0,1605.1584239550866,61,0.4170000000000003,0.0,1.0,im061,im061,90.0,"[1606.309375187382, 1606.4428190831095, 1606.576228020247]",False,1.1509512322954834,[],CR,[],[],0.0,False,2.7110477039418583,41903,1602.055865493603,42023,1606.6263128980063,4.57054394017905,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,"[42014, 42018, 42022]",[],0,,0.0,0.0,#4c72b0
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,[],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.924978850945081,42023,1606.6263128980063,42043,1607.3936065570451,0.7674969942308962,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[],[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,[1609.328536465764],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.9249746814139144,42043,1607.3936065570451,42103,1609.678828174714,2.2847719714045525,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[42093],[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,"[1612.2642912603915, 1612.3977380422875, 1612.5645404262468]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.9249750022545413,42103,1609.678828174714,42183,1612.7147613842972,3.036741418298334,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[42170, 42174, 42179]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,"[1616.2342364853248, 1616.3676874362864]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.9249746814139144,42183,1612.7147613842972,42283,1616.517808330711,3.8022887697443366,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[42275, 42279]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,61,0.4170000000000003,0.0,1.0,,,90.0,"[1619.33680007793, 1619.470247180201]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.924975643470134,42283,1616.517808330711,42363,1619.5870073414408,3.0692160087637603,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[42356, 42360]",[],0,,0.0,0.0,lightgray
,1.0,42484.0,im066,im066,90.0,1624.2241704398766,61,0.4170000000000003,0.0,1.0,im061,im061,90.0,"[1626.1090629366226, 1626.2091403258964, 1626.3425845419988]",False,1.8848924967460334,[],MISS,[],[],0.0,True,3.9249750022545413,42363,1619.5870073414408,42543,1626.4593472690322,6.872686623595655,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[42533, 42536, 42540]",[],0,,0.0,0.0,#ccb974
,1.0,42624.0,im069,im069,90.0,1629.561912465375,62,0.4240000000000003,0.0,1.0,im066,im066,90.0,"[1629.9622425478883, 1630.0956851607189, 1630.4292905693874, 1630.56274568988, 1630.6628192304634, 1630.7962653706782, 1630.9297050968744, 1631.0965094049461, 1631.246633186005, 1631.3967220089398, 1631.9639045069925, 1632.0973346116953]",False,0.40033008251339197,[],HIT,[42634],[1629.96224255],0.007,True,2.6866497611263185,42543,1626.4593472690322,42703,1632.5810779128224,6.12191217020154,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[42634, 42638, 42646, 42649, 42652, 42656, 42660, 42664, 42667, 42671, 42686, 42689]","[0.13344261 0.46704802 0.60050314 0.70057668 0.83402282 0.96746255
 1.13426686 1.28439064 1.43447946 2.00166196 2.13509206 4.52039428
 4.65385389]",13,0.13344261283054948,0.0,1.0,#55a868
,1.0,,,,,,62,0.4240000000000003,0.0,1.0,,,90.0,"[1634.4826368256472, 1634.616096436046]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.3614114688962218,42703,1632.5810779128224,42763,1634.866292795632,2.284769405145198,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[42752, 42756]",[],0,,0.0,0.0,lightgray
,1.0,42844.0,im061,im061,90.0,1637.9688576711342,63,0.4310000000000003,0.0,1.0,im069,im069,90.0,"[1638.2691001016647, 1638.369183904957, 1638.5359862889163, 1638.736151330173, 1638.8362008170225, 1638.969682236202, 1639.1031193966046, 1639.2365629710257, 1639.3366493405774, 1639.503452686593, 1639.6535745430738, 1639.7870158725418, 1639.9538246709853, 1640.1206286582164, 1640.3041112478822, 1640.4542356706224, 1640.5876789246686, 1640.754483873956, 1641.171494483482]",False,0.3002424305304885,[],HIT,[42851],[1638.2691001],0.007,True,2.36140890356819,42763,1634.866292795632,42943,1641.7386785852723,6.873146532569081,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[42851, 42854, 42859, 42864, 42866, 42869, 42873, 42877, 42880, 42884, 42887, 42891, 42896, 42901, 42905, 42908, 42912, 42917, 42927]","[0.1000838  0.26688619 0.46705123 0.56710072 0.70058213 0.83401929
 0.96746287 1.06754924 1.23435258 1.38447444 1.51791577 1.68472457
 1.85152856 2.03501115 2.18513557 2.31857882 2.48538377 2.90239438]",18,0.10008380329236388,0.0,1.0,#55a868
,1.0,,,,,,63,0.4310000000000003,0.0,1.0,,,90.0,"[1645.058043166995, 1645.1581256873906]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.611630854315081,42943,1641.7386785852723,43043,1645.575131165795,3.8360872827470303,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[43028, 43031]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,63,0.4310000000000003,0.0,1.0,,,90.0,[1647.3098963536322],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.6116327788931812,43043,1645.575131165795,43103,1647.8770349137485,2.3014069562777877,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[43087],[],0,,0.0,0.0,lightgray
,1.0,,,,,,63,0.4310000000000003,0.0,1.0,,,90.0,"[1649.8953668163158, 1650.028810390737]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.6116263644089486,43103,1647.8770349137485,43163,1650.1789322476834,2.3018938060849905,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[43155, 43159]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,63,0.4310000000000003,0.0,1.0,,,90.0,[1650.228974790778],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.611633740949401,43163,1650.1789322476834,43183,1650.9295505108312,0.7509771464392543,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[43164],[],0,,0.0,0.0,lightgray
